Id,SalePrice
2735,125340.79367645872
2736,149035.83059279033
2737,126516.0894874283
2738,136792.96699608496
2739,164105.905929511
2740,127565.0230683845
2741,150419.6400994515
2742,143587.52315182827
2743,136304.19109167458
2744,148388.4820953497
2745,135121.16056350412
2746,135544.99254722823
2747,155371.96942597718
2748,116836.54988952109
2749,133952.89124476915
2750,124435.00686437105
2751,134929.0970707442
2752,203068.8532189638
2753,135967.8918587454
2754,268454.8052155418
2755,117558.27352028259
2756,105526.85099051378
2757,73985.61945947963
2758,96487.3237561389
2759,149295.79159125988
2760,144838.5542855185
2761,141145.03410133082
2762,136864.52055500174
2763,171602.7357661035
2764,153904.7445591113
2765,269732.7504807762
2766,138532.74992416016
2767,85783.27082609526
2768,124376.39642696871
2769,137733.34961562057
2770,125833.23012731368
2771,121223.2215519036
2772,111055.87043053664
2773,193174.31952370412
2774,133491.37496843483
2775,122798.19860562508
2776,134993.59460424024
2777,131822.01625815552
2778,101113.03139922701
2779,145154.91865506905
2780,79905.78853775999
2781,98956.14512241453
2782,90978.63798440843
2783,102918.52973549676
2784,125016.12135548607
2785,135701.6273724243
2786,88792.03965620555
2787,113957.26400198477
2788,85147.05927956967
2789,170884.59891628352
2790,84924.48889021974
2791,112591.10139906994
2792,47018.26862884726
2793,161200.24224185388
2794,101036.46769153578
2795,117071.10603363362
2796,96707.87215241895
2797,227854.4989817278
2798,110664.53340634567
2799,118751.6072124066
2800,69264.53330106912
2801,108538.59227063913
2802,140287.0545568907
2803,170523.9293087938
2804,149533.62587908175
2805,98264.26644892592
2806,84049.03041813284
2807,142851.47250368033
2808,146910.14901774988
2809,131009.72192316024
2810,127802.63274721918
2811,152583.5971392312
2812,148615.9965591383
2813,174079.19688632677
2814,174477.3395910562
2815,102298.17871203437
2816,216367.84506730575
2817,145559.43208818516
2818,127795.55157102094
2819,171274.83428071477
2820,142570.1482255415
2821,112239.84172224657
2822,217493.91573131544
2823,268918.44034643634
2824,188869.78675033868
2825,157082.08759659037
2826,125153.55603792089
2827,133804.66652775317
2828,251154.05988266904
2829,203546.91400580638
2830,229722.97496257524
2831,179092.32826879414
2832,277894.50240125303
2833,300829.438725856
2834,213243.98379433856
2835,219196.73575170516
2836,195374.6895058209
2837,154947.48911082002
2838,159765.67928337576
2839,189170.72052008595
2840,182415.5981717528
2841,203523.5937812975
2842,216696.16487550637
2843,144061.67458194582
2844,148680.72692998132
2845,118725.45205907959
2846,208335.44095624654
2847,193106.25207824385
2848,198802.18986891696
2849,201294.08194409334
2850,271047.6463489798
2851,240261.89703389417
2852,246365.977876029
2853,237859.60281465284
2854,145863.23438185535
2855,200588.1957663054
2856,201420.9654062436
2857,193034.10463825797
2858,203709.68724995738
2859,130447.10410856249
2860,121508.29684631326
2861,138190.37392369143
2862,195657.51795439486
2863,136297.4593087317
2864,256699.9443976725
2865,141929.79478301303
2866,148358.5171402322
2867,103715.16965435531
2868,91262.41240899143
2869,112975.3568222933
2870,141087.40846500304
2871,99742.84789211444
2872,57724.46149285414
2873,103951.85337684462
2874,128945.04412190062
2875,105902.64593558981
2876,147716.33986104143
2877,127705.91042566321
2878,161605.41420454538
2879,140098.37518493354
2880,102252.95507536494
2881,142040.0987238547
2882,180419.4548318997
2883,192018.48228050242
2884,203811.56088901462
2885,191834.74860385258
2886,229465.3905092496
2887,96577.33856165493
2888,123919.99095854361
2889,56037.08315482539
2890,86759.13453741536
2891,132425.458304024
2892,40794.20993468679
2893,58205.67813876385
2894,48115.2993200097
2895,304506.0130141106
2896,281026.9622117666
2897,194860.16991099936
2898,142523.06535146871
2899,226636.30641517907
2900,151217.6163075093
2901,221723.37205221094
2902,203436.57938044003
2903,365751.5174428561
2904,352237.46476864384
2905,87697.32548335652
2906,218099.9775489104
2907,116256.38039607846
2908,129975.42231784074
2909,145681.74520481
2910,89334.90022185132
2911,89996.75873439654
2912,139999.69150248487
2913,92537.43586434884
2914,80849.8590063129
2915,85191.24906292887
2916,88373.28695048275
2917,142800.5632007532
2918,133860.67334089542
2919,227145.92170116026
